id,title,artist,genre,mood_tags,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,duration_ms,key,mode,time_signature,popularity
SNrdDP8aeyQrQ26Qx3gbs3,Burning Memory,Zara Blake,electronic,aggressive|melancholic,0.762,0.92,0.491,119.4,-5.15,0.051,0.222,0.342,0.022,185586,0,1,4,57
OtpGrZdOq4y40b8J8rojv5,Burning Shadow,The Ghosts,rock,aggressive|uplifting,0.53,0.855,0.713,137.0,-5.75,0.016,0.0,0.122,0.133,196672,5,1,4,52
jP7K6kueJI8Uhlu14jUbWu,Hollow Light,Talia Marsh,country,sad|energetic,0.809,0.502,0.51,118.3,-11.34,0.037,0.515,0.038,0.206,188860,11,0,4,99
l2yFEikmocAWa7r8AoVQmW,Velvet Dream,Iris Knox,latin,nostalgic|playful,0.791,0.866,0.682,96.9,-6.53,0.08,0.037,0.0,0.157,218998,9,1,4,34
4pHIzVcJyHWO9dmsCz4tX0,Fading Storm,Ezra Cross,country,romantic|uplifting,0.521,0.57,0.586,127.2,-7.16,0.0,0.204,0.0,0.0,202102,0,0,4,5
fquSP6TYkTUhfhTCOxfHTy,Bitter Bloom,Nadia Cade,rock,tense,0.566,0.79,0.478,125.9,-7.27,0.013,0.163,0.0,0.207,238092,11,0,4,69
aNWqaDF2FIZaM4FpnLQEDA,Endless Dream,Ava Voss,classical,uplifting,0.139,0.18,0.628,117.1,-19.88,0.081,1.0,0.882,0.163,171807,10,0,3,85
kRsNQSSMKYJl9DVLx7cfXt,Crystal Ocean,Nova Wells,blues,chill,0.268,0.47,0.493,96.9,-8.49,0.0,0.631,0.188,0.086,206638,1,1,4,52
sBM2uqHKNw7iNKFHUOFFZl,Radiant Memory,Sena Vance,hip-hop,happy,0.921,0.815,0.426,108.0,-3.46,0.223,0.236,0.031,0.272,208649,1,1,5,98
YettGJuXahRvvzUKN9b1lm,Crystal Road,Reo Knox,folk,uplifting,0.308,0.407,0.265,101.9,-9.61,0.007,0.805,0.26,0.297,228415,11,1,4,72
RvZ64Ywejr1bvyOI1kKMyl,Radiant River,Ezra Lark,r&b,energetic,0.725,0.61,0.661,100.1,-6.74,0.053,0.0,0.0,0.022,208186,10,1,5,31
5Gjmv7EU3HtXujX3g08HRi,Velvet Heart,Zara Blake,rock,chill,0.482,0.712,0.552,130.1,-3.93,0.127,0.0,0.138,0.264,230369,7,0,4,1
uXCQhrjkrha9NJGgnIwJur,Silent Rain,Jax Reyes,pop,uplifting|aggressive,0.638,0.501,0.744,122.2,-6.67,0.024,0.238,0.159,0.074,198796,3,1,4,50
wtv0mTWQZIf7WWDKif0Z6S,Endless River,Iris Knox,r&b,playful|sad,0.74,0.528,0.461,91.2,-6.79,0.0,0.24,0.0,0.248,258716,11,1,5,27
KiGgz0TYguJPeYtIDzLApN,Lonely Star,Reo Cade,metal,aggressive,0.394,1.0,0.486,160.9,-5.81,0.112,0.326,0.0,0.195,222816,7,1,4,41
MDuJg0Clt9zeMgR0MX0yuF,Golden Dream,Mira Vance,blues,uplifting|melancholic,0.559,0.406,0.25,84.9,-5.78,0.095,0.693,0.131,0.282,210787,7,0,5,13
z2i2sdx5J9daTJ0wh3s3bp,Hollow Wave,Wren Cade,jazz,aggressive|uplifting,0.379,0.5,0.626,124.3,-9.18,0.038,0.764,0.237,0.25,200107,5,0,5,100
ifiPZA3D5YSM7BNlDGBJ0C,Burning Ocean,Finn Vance,r&b,nostalgic|energetic|melancholic,0.668,0.598,0.596,86.4,-6.48,0.078,0.278,0.0,0.113,272680,2,1,4,47
NfpEOVQ9QeROIZLtNd5vIX,Midnight Garden,Reo Lark,country,aggressive|playful|chill,0.691,0.48,0.641,113.2,-12.59,0.0,0.359,0.0,0.292,246214,8,1,4,20
FfiGe2YrqiNrr2qaVhMl6L,Silent Storm,Jax Ryder,hip-hop,aggressive|tense,0.734,0.915,0.575,96.1,-6.85,0.17,0.099,0.0,0.16,330528,11,0,4,64
dPqW0hdkDzEtEV8W7IoyRT,Burning Garden,Zara Wells,blues,chill,0.788,0.521,0.598,74.4,-8.96,0.008,0.459,0.25,0.041,254396,11,0,4,11
rZgqPLzDXRVpURLXmHvRSl,Crystal Star,The Horizons,latin,happy,0.692,0.528,0.771,129.9,-4.08,0.0,0.421,0.0,0.0,133622,4,1,4,63
yQW5PKZ9l5hSlqsDQ7eOD7,Wild Light,Wren Ryder,rock,tense|energetic,0.32,0.771,0.406,131.2,-6.63,0.048,0.294,0.05,0.0,167749,3,0,3,68
IXBnNPg6CTqgceeKUqXCb5,Restless Shadow,Ava Cross,pop,energetic|dreamy|playful,0.784,0.57,0.691,116.8,-2.82,0.0,0.498,0.13,0.162,195706,7,0,4,36
wvRtzdO9PfxI29vf1DWXsP,Velvet Skyline,Nadia Hale,metal,dreamy|nostalgic,0.588,0.904,0.372,151.0,-4.14,0.042,0.0,0.0,0.165,253950,11,1,3,2
I91ZC9bcvdvYUczhnZPQHD,Sweet Shadow,Rio Reyes,folk,dreamy,0.335,0.298,0.339,106.2,-9.37,0.226,0.871,0.015,0.203,217869,8,1,4,64
hFMZNoeZmBvZ1VRzuhRKIi,Crystal Echo,Jax Lark,r&b,sad,0.573,0.389,0.49,88.9,-7.12,0.074,0.177,0.001,0.087,281507,7,0,5,78
faal7fTPL4sASZYXESinjO,Wild City,Rio Quinn,hip-hop,uplifting,0.837,0.653,0.409,100.6,-3.2,0.259,0.038,0.063,0.282,188794,2,0,4,30
rdmhYjR296EFlkQ7cdPxsn,Hollow Fire,Iris Cross,indie,tense,0.256,0.55,0.317,115.9,-8.39,0.085,0.162,0.093,0.106,211616,5,0,4,48
uogpVA3my5oeELFd4Bjn7N,Endless Skyline,Mira Shaw,reggae,uplifting|playful,0.525,0.645,0.885,105.2,-10.45,0.023,0.176,0.056,0.101,234027,5,0,3,73
fA2HF3nLE1DraUBV3ppuBL,Lonely Wave,Ava Wells,electronic,happy,0.704,0.806,0.389,134.6,-8.68,0.102,0.0,0.453,0.166,247857,2,0,5,83
iwspPfbEQtkTD2KVLbDDXi,Burning Skyline,Cole Shaw,r&b,nostalgic,0.606,0.485,0.273,101.8,-11.09,0.108,0.066,0.074,0.218,272989,11,1,4,61
x4dhyxDNcxxlPJTeJTXniv,Lonely Star,The Gardens,rock,tense,0.362,0.922,0.427,109.4,-8.49,0.018,0.076,0.053,0.19,273581,9,1,3,1
NxZR8SZ84em54Dffz5ls99,Broken River,Leo Marsh,classical,energetic|chill|playful,0.276,0.193,0.545,110.2,-17.11,0.0,0.849,0.712,0.161,260128,10,1,4,66
YuFLQSH1JCDtKi5YtkYqoE,Distant Rain,Kai Marsh,pop,chill|playful,0.615,0.956,0.523,128.7,-6.78,0.027,0.129,0.0,0.337,246237,3,1,4,19
qxlnJTcQuwjxCIkIth6bz7,Restless Shadow,Wren Marsh,metal,playful,0.317,1.0,0.241,149.8,-7.75,0.046,0.0,0.415,0.1,215880,5,0,4,50
iRJhtbzN1oCwfudMPmLHoY,Wild Echo,The Stars,reggae,dreamy|playful,0.806,0.534,0.603,117.9,-4.76,0.052,0.087,0.0,0.228,256204,7,1,3,40
tC3JfnU4CVAZCskZU5BU5A,Silent Wave,Mira Hale,country,melancholic|playful,0.294,0.586,0.723,121.5,-8.29,0.119,0.066,0.0,0.307,188615,4,1,4,59
Fc00t1LtFJVDobYajqt9O1,Restless River,Ezra Wells,classical,romantic|dreamy,0.579,0.373,0.452,114.3,-20.74,0.093,0.835,0.576,0.109,149970,2,0,4,53
GUKb2qkLdjuD4SiwkdrxAO,Distant Heart,Zara Reyes,electronic,tense|energetic,0.634,0.981,0.545,116.8,-6.38,0.007,0.0,0.364,0.163,211975,11,0,4,75
XFAv66kgnjGo1mY5JNS18H,Sweet Star,Leo Wells,rock,nostalgic|energetic,0.441,0.758,0.492,110.2,-6.52,0.137,0.217,0.171,0.07,252605,5,0,3,55
Hpmpurd5ghlCkIn6yamaGE,Velvet River,The Citys,pop,melancholic,0.774,0.547,0.617,130.5,-7.65,0.064,0.0,0.188,0.059,212590,1,0,4,40
GXUNpGKeg0LWaHnTm9sk5W,Sweet Horizon,Leo Hale,jazz,aggressive|uplifting|romantic,0.598,0.427,0.617,121.4,-12.42,0.043,0.554,0.416,0.138,206439,2,1,5,38
UcfuFhysDMVtR1CoJAs2Bm,Broken Garden,Cole Quinn,rock,playful,0.558,0.847,0.677,128.8,-4.79,0.086,0.024,0.107,0.145,231631,5,1,5,51
M2zho1BUFrWTXLLrWYZP8z,Distant Garden,Nadia Knox,r&b,sad|melancholic,0.593,0.394,0.227,103.2,-9.83,0.0,0.168,0.108,0.139,130655,2,0,4,62
CxzYLlB5S5LiWd1XX89oQ8,Sweet Star,The Hearts,rock,playful|happy|aggressive,0.483,0.799,0.726,131.2,-5.52,0.128,0.044,0.003,0.213,253682,10,1,4,41
RIKEEJ2kGdzqFLyNRwXsud,Midnight Wave,The Oceans,blues,tense|uplifting,0.355,0.543,0.587,87.2,-9.79,0.004,0.539,0.215,0.255,262453,7,0,5,31
hvkbIucDQ3BKG5ArbSELbu,Burning Wave,Leo Knox,latin,dreamy,0.643,0.785,0.614,97.0,-3.68,0.04,0.313,0.083,0.086,182974,11,0,4,23
KzZoNV9fT2LgLvreKZHEBn,Distant Dream,Ezra Stone,electronic,uplifting|chill|aggressive,0.647,0.902,0.513,118.5,-7.7,0.083,0.0,0.264,0.251,157390,8,0,4,43
7OIZN2X6B7KUOdHmxDjpjV,,Nova Hale,jazz,chill|energetic,0.6,0.307,0.433,128.6,-10.55,0.103,0.558,0.225,0.05,238608,11,1,4,94
YZrQJlP2c9UFYbd35fuMt3,Broken Light,Nova Cade,folk,chill|uplifting,0.351,0.277,0.574,127.5,-13.12,0.074,0.814,0.106,0.017,237545,0,0,4,44
7BnjglnrCAq3LdFIxS8huI,Hollow Garden,Talia Marsh,reggae,romantic|aggressive,0.729,0.683,0.575,98.3,-8.79,0.088,0.425,0.0,0.101,267148,5,1,4,70
Cya69z76qtf70Wptn34k6C,Crystal Light,Talia Reyes,jazz,melancholic|romantic|nostalgic,0.81,0.441,0.323,85.7,-12.61,0.0,0.372,0.15,0.158,265634,4,1,3,30
PPlOCYPiazmOtuKfhkpHTX,Silent Bloom,Wren Shaw,indie,playful|happy|sad,0.531,0.313,0.657,114.7,-7.58,0.0,0.422,0.142,0.227,181005,11,0,3,39
S2kdzNBMqjf9xk8KhaTHBX,Endless Garden,The Echos,metal,nostalgic|tense,0.5,0.709,0.399,162.3,0.0,0.025,0.167,0.202,0.189,311053,8,0,3,58
qpNC6pxLRPDfaEi3uSzRnT,Burning Light,Talia Reyes,jazz,uplifting,0.487,0.367,0.72,78.3,-15.81,0.045,0.752,0.473,0.297,179286,2,0,4,55
i95JcLlqkGF7v4DifuTHBj,Wild River,Mira Knox,pop,tense|playful,0.656,0.726,1.0,106.3,-8.89,0.012,0.0,0.311,0.223,223630,9,1,4,74
mjdolcEqkTDBh57FcCwTJF,Endless Garden,The Shadows,jazz,aggressive,0.475,0.477,0.483,97.2,-11.28,0.102,0.714,0.059,0.291,117220,8,1,3,47
FRg4vbsRRhzxL78g1ujbfD,Restless Storm,Talia Vance,electronic,playful|uplifting,0.771,0.724,0.588,151.0,-7.84,0.026,0.206,0.314,0.27,206332,9,0,4,58
zqlp9X3zfb2nkyXzsPW9Pj,Electric Rain,Finn Stone,r&b,aggressive|happy,0.607,0.412,0.667,87.5,-8.23,0.128,0.163,0.0,0.193,209000,1,1,3,51
RoPRTj7FHOPHfsDBf6ZEtj,Silent Rain,Zara Wells,classical,uplifting|melancholic,0.161,0.239,0.578,95.1,-17.81,0.0,0.787,0.684,0.069,187001,6,0,3,0
Yl1zcfA4TtuLUDWQCNZqv9,Neon Echo,Talia Blake,,melancholic|happy|sad,0.673,0.507,0.585,113.9,-10.0,0.019,0.007,0.09,0.255,215846,11,1,4,41
mh0bSm2bnEPjPpB1O2YImf,Fading Storm,The Lights,hip-hop,sad,0.676,0.539,0.318,80.7,-7.99,0.287,0.223,0.003,0.036,173976,11,1,4,54
2FVLMUJscFzFGLUN7R503F,Lonely Heart,Finn Lark,hip-hop,energetic,0.784,0.641,0.338,91.5,-5.92,0.174,0.07,0.012,0.331,186970,1,1,4,56
M21TQDi4sUTy9A18RPVxYE,Neon Bloom,Nova Knox,folk,sad,0.332,0.418,0.145,120.2,-7.96,0.065,0.762,0.0,0.183,249325,3,0,5,60
vBhNohJoFqvYwXcX4Jr5j2,Bitter Bloom,Kai Shaw,r&b,playful|tense,0.591,0.6,0.542,95.9,-6.75,0.162,0.328,0.016,0.173,200354,8,0,3,54
jPxv0ih2mCAXXap1ZEvsGk,Broken Fire,Finn Frost,latin,happy|tense,0.639,0.566,0.964,105.5,-8.96,0.0,0.109,0.075,0.2,202594,4,1,5,4
vuzXkBdzWcQ7Pj5KdOTZQ4,Bitter Rain,Toma Stone,country,nostalgic|happy,0.552,0.565,0.52,135.7,-10.68,0.0,0.047,0.136,0.135,255571,0,0,3,37
IvyUUV4iHIsnfGJtHvWOkb,Midnight Star,Rio Stone,jazz,playful|happy,0.633,0.303,0.642,90.3,-13.46,0.011,0.672,0.145,0.064,228089,10,1,4,51
tsQY0TKRiTyHVpguHLm0Xx,Endless River,The Lights,classical,happy|playful,0.266,0.241,0.628,112.2,-18.98,0.055,1.0,0.942,0.146,199429,11,0,4,57
iFTDi9TG3HhSnDEcVk8Jx6,Electric Bloom,Leo Blake,r&b,melancholic|happy,0.661,0.547,0.382,87.5,-5.2,0.012,0.064,0.0,0.0,113251,11,1,4,49
0VFahJwe3cAEKtKC5vYyE1,Radiant Shadow,Zara Shaw,hip-hop,dreamy|energetic|tense,0.69,0.726,0.586,106.6,-6.26,0.211,0.012,0.081,0.048,246478,4,0,4,38
tJPhPJfm9NIKWd9KHmWEG5,Midnight River,Toma Quinn,rock,chill,0.555,0.631,0.458,137.1,-0.93,0.033,0.159,0.0,0.137,157586,2,0,5,21
b3HuyqfhgIksjlqXfjt8AR,Neon Heart,Wren Quinn,electronic,tense,0.57,0.786,0.734,131.7,-8.2,0.048,0.174,0.266,0.168,220614,6,0,4,41
JAeEbAOo64brJ9LRgpWJPY,Silent Rain,Iris Reyes,jazz,tense|sad,0.419,0.467,0.437,125.9,-9.78,0.083,0.619,0.14,0.152,161879,7,1,3,42
76ErMq1Ryw1OnL1GsckVIK,Broken Rain,The Rivers,reggae,tense|playful,0.804,0.759,0.626,101.2,-9.45,0.116,0.097,0.021,0.151,230809,2,0,3,30
b6SiP7aMEa5aRlAJ5STFWz,Sweet Dream,Nova Vance,country,dreamy|aggressive|nostalgic,0.585,0.688,0.7,106.3,-3.11,0.05,0.055,0.18,0.129,273322,5,1,4,18
f0NOtZTooF9xcrF5TTMnam,Burning River,Zara Knox,blues,melancholic|dreamy,0.491,0.355,0.312,101.2,-9.13,0.038,0.646,0.0,0.198,280837,4,1,4,46
INqRJ4Da8BPR8Pd28uB2Ar,Electric City,Cole Cross,metal,happy|nostalgic,0.323,0.756,0.44,133.7,-0.01,0.02,0.198,0.098,0.268,171056,4,0,3,75
vteOOgbEBZbLZO7v1qpgEp,Crystal Heart,Zara Voss,reggae,tense,0.691,0.538,0.655,87.6,-8.25,0.049,0.271,0.097,0.0,201034,3,0,4,48
egRdJds2yzgNWAo3MYQNaD,Burning Storm,Leo Lark,metal,aggressive,0.35,0.92,0.277,135.7,-8.27,0.133,0.046,0.364,0.089,149493,0,1,3,36
piZcditLBG9PWwtL4IXjjE,Fading Bloom,Cole Vance,classical,happy|melancholic,0.46,0.201,0.412,80.8,-20.64,0.081,1.0,0.815,0.121,177573,7,1,4,43
tAvkgD4Y6cFo6aOoSoDNnp,Restless Road,Nadia Hale,blues,sad|playful|aggressive,0.413,0.435,0.172,88.8,-7.53,0.073,0.842,0.099,0.0,224324,7,1,5,28
v2Jplmbl1q6gb1RiyPY4hv,Velvet Rain,Cole Frost,rock,playful,0.456,0.704,0.699,110.0,-10.06,0.0,0.201,0.151,0.36,225277,3,1,4,60
2IsYjupdOYr3i2G9L4FnUf,Restless Bloom,The Citys,metal,tense|uplifting|romantic,0.581,0.733,0.427,130.2,-3.63,0.106,0.053,0.29,0.055,253444,10,0,3,47
o5mC3pzntB4yKk71xqJfiW,Broken Rain,Cole Voss,r&b,romantic,0.491,0.425,0.439,65.2,-6.85,0.0,0.157,0.0,0.172,169265,10,0,4,18
Yr7oghexcImvmRvqtV0XR2,Wild Echo,Mira Ryder,metal,tense,0.332,1.0,0.219,140.1,-1.83,0.068,0.079,0.004,0.146,230815,1,1,5,16
UVnEoHLYJWDU0DvYfu2mBX,Hollow Echo,Toma Vance,jazz,sad|nostalgic,0.486,0.492,0.314,94.6,-12.76,0.001,0.424,0.37,0.171,216593,6,0,4,33
j8vKOZM6MK3zyn8zeIymEg,Crystal Wave,Ezra Reyes,jazz,happy|uplifting,0.516,0.394,0.655,120.6,-12.0,0.013,0.286,0.233,0.172,166120,5,0,5,54
u36AzkhiIAEVey953ni3nt,Hollow Garden,Ezra Hale,pop,energetic|happy,0.436,0.725,0.419,128.1,-6.81,0.071,0.249,0.033,0.23,171467,5,0,4,41
2lApl5NUBDy6QlSKgzS8cp,Neon Fire,Toma Stone,rock,dreamy,0.574,0.654,0.553,122.1,-6.69,0.063,0.234,0.0,0.271,246237,7,1,4,16
GcDbeOSRVDyvVz2mzcaqhT,Silent Road,Iris Knox,indie,sad|melancholic|energetic,0.691,0.765,0.311,123.3,-6.85,0.062,0.134,0.208,0.032,222576,2,1,4,24
Tc5RInCSd1OZHPQTQ5gySt,Endless Heart,Kai Cade,r&b,playful|aggressive,0.791,0.672,0.5,95.6,-8.35,0.119,0.123,0.075,0.119,225180,0,1,4,33
cAGg0uuJOmNn7Iz8Bhongw,Crystal Skyline,The Roads,electronic,aggressive,0.747,0.787,0.526,133.8,-8.41,0.176,0.075,0.354,0.248,277409,10,0,4,66
OSyR7XSivlOW4Su2QEevbM,Faded Storm,Rio Vance,r&b,happy|tense,0.683,0.673,0.413,101.8,-11.12,0.105,0.406,0.26,0.0,215325,11,0,4,71
iruPYWcHYAP0sWbo2Uvvpn,Sweet Heart,Rio Voss,rock,melancholic|energetic|uplifting,0.459,0.729,0.779,138.8,-5.11,0.052,0.109,0.0,0.205,218143,11,1,4,50
UmpBlMptsKC9Omr3YEf8xz,Burning Skyline,Finn Wells,rock,tense,0.531,0.767,0.625,134.3,-3.19,0.097,0.299,0.101,0.263,134109,3,0,4,42
Q8XRxNw8tFBfBJWdUOyGc8,Burning Ocean,Ezra Reyes,pop,nostalgic|playful|sad,0.598,0.659,0.442,113.4,-2.55,0.031,0.433,0.15,0.13,190018,4,1,5,56
0xOTRbSQPjqMD8RjqpML8Q,Neon Horizon,The Dreams,metal,aggressive|melancholic|nostalgic,0.507,1.0,0.598,128.9,-5.4,0.0,0.0,0.101,0.127,225160,6,1,4,45
OKXZw0jrVn7VzStak0Fage,Hollow City,Ezra Wells,reggae,energetic,0.732,0.757,0.486,84.9,-10.75,0.0,0.33,0.159,0.107,159199,11,0,3,28
fsfyhrevbLpEFRWgadrW9a,Faded Heart,The Citys,hip-hop,aggressive,0.774,0.722,0.656,92.9,-5.02,0.212,0.048,0.04,0.154,184055,6,1,5,67
Ndw3vZgaD3SzU147ibMh3H,Wild Memory,Reo Wells,reggae,happy|uplifting,0.808,0.752,0.629,83.4,-5.74,0.0,0.405,0.0,0.302,288700,5,1,4,44
5gUysMmTj3H4KY2TGciFYf,Fading Star,Iris Quinn,blues,playful|melancholic|uplifting,0.375,0.603,0.678,77.0,-8.7,0.117,0.217,0.134,0.138,144064,5,1,4,84
85QhQi7IOUFfYSv3o7KX7M,Broken Road,Nadia Wells,electronic,energetic|happy,0.7,0.828,0.744,108.5,-3.42,0.121,0.015,0.306,0.344,270839,3,1,4,25
BuXxZR7YiHQMLogzaI2Duj,Fading Memory,Iris Marsh,rock,energetic|uplifting,0.584,0.87,0.469,122.4,-4.49,0.091,0.047,0.196,0.031,259688,4,0,5,7
Zvj0Tn2U7ZoSVd73Xl2FUz,Fading Skyline,Toma Cade,latin,aggressive|romantic,0.748,0.715,0.665,100.4,-7.35,0.098,0.124,0.148,0.043,196050,4,1,3,34
iCSEs5jnnZVmVPaxU2KgRY,Silent Ghost,Finn Quinn,classical,sad,0.306,0.131,0.33,92.5,-16.45,0.021,0.879,0.774,0.264,263969,9,0,4,33
9lPVyXSYQQfXD30PyrOPCx,Midnight River,The Rivers,r&b,uplifting|nostalgic|energetic,0.669,0.517,0.495,68.6,-11.16,0.024,0.416,0.0,0.077,244020,7,1,5,48
Ilz0SbzJ0IYZHFeH1LIT0Y,Electric Echo,Leo Quinn,metal,happy|aggressive,0.26,0.831,0.313,132.7,-8.08,0.067,0.265,0.121,0.031,236082,1,1,3,36
8Qaptc88H5YsQICiKFSuH6,Distant Bloom,Sena Blake,classical,chill,0.067,0.295,0.505,78.3,-19.87,0.196,0.924,0.868,0.211,177002,8,0,4,44
qRB8SjIneOUrOSPmTxKQP0,Bitter Bloom,Mira Lark,electronic,aggressive|playful|energetic,0.869,0.964,0.517,120.8,-5.69,0.14,0.129,0.198,0.039,238784,4,1,4,38
oy8gY7hlHU4tL0ZFgHwSK3,Fading Star,Leo Cross,jazz,chill|tense,0.529,0.441,0.601,102.7,-12.83,0.04,0.497,0.287,0.219,234437,0,0,4,34
d6UOxTXpRMATDlCwZDGsr8,Hollow City,Rio Stone,hip-hop,playful,0.639,0.813,0.681,86.9,-7.79,0.204,0.063,0.0,0.27,217863,2,0,4,21
7UiEFGRR4IShzaNm61VaTB,Sweet Ocean,Zara Cross,country,playful|dreamy|nostalgic,0.685,0.58,0.313,112.3,-5.89,0.041,0.31,0.0,0.131,194418,0,1,5,89
stEsqnaVOKzn7t779PG05c,Endless Bloom,Kai Frost,reggae,uplifting,0.761,0.508,0.596,93.1,-9.53,0.061,0.31,0.027,0.239,208131,10,0,5,68
ajXQqoEzxtxB5lIZrgCQ1C,Neon Shadow,Finn Vance,classical,nostalgic|dreamy,0.109,0.233,0.518,98.7,-17.81,0.03,0.759,0.956,0.178,130863,6,0,4,37
iuWWX4zGU7V10yih9gYbij,Distant City,The Memorys,rock,dreamy,0.513,0.832,0.355,123.9,-5.1,0.114,0.252,0.108,0.11,187910,6,1,5,14
SpQ0BmETYZgSUGNlm2LOOj,Lonely River,The Hearts,classical,playful|nostalgic,0.305,0.104,0.537,99.0,-16.98,0.0,1.0,0.807,0.21,211654,4,0,4,32
8wTApu5dlcadQVunsEr6Mg,Hollow Skyline,Reo Frost,country,chill|happy,0.63,0.559,0.697,109.1,-5.24,0.056,0.24,0.0,0.118,221376,6,0,4,59
4giOVMhcL964P0mmTC7ge8,Sweet Bloom,Reo Hale,pop,happy|sad,0.773,0.566,0.365,125.3,-9.33,0.002,0.247,0.103,0.078,217370,9,1,3,61
bkMrS9isc9KdYSmV0zFRI3,Bitter Dream,Zara Cade,reggae,aggressive|chill|energetic,0.64,0.304,0.667,85.9,-10.35,0.113,0.0,0.0,0.229,243802,7,1,5,66
ocIpscOj84r7ir3YdPp0nI,Electric Horizon,Cole Lark,hip-hop,playful,0.691,0.505,0.412,85.8,-6.74,0.193,0.444,0.025,0.074,235132,4,0,4,31
8XLgUVSy8Pq3OOMJn0Cour,Velvet Wave,Nadia Marsh,reggae,energetic|tense|aggressive,0.694,0.614,0.751,88.4,-5.66,0.063,0.175,0.218,0.14,182842,4,0,5,22
mejeBpD6PzgUHiUWZaMgyy,Midnight River,Kai Marsh,r&b,tense|chill,0.448,0.563,0.503,100.2,-4.81,0.051,0.319,0.239,0.007,238646,2,1,5,46
dISrOIhb0cgIsgG41Aja6o,Midnight Memory,Mira Frost,folk,energetic|playful,0.278,0.225,0.765,99.2,-9.37,0.043,0.766,0.0,0.258,266835,7,0,4,39
MjlBHvMlRBj5QRtN0sw4gr,Restless Ocean,Nova Vance,country,nostalgic|sad,0.611,0.476,0.381,120.5,-7.1,0.099,0.492,0.0,0.128,246984,5,0,3,53
SAMYOviZ8P6pyAJFIIFII0,Lonely Ghost,The Lights,hip-hop,dreamy|energetic,0.602,0.772,0.538,106.5,-4.54,0.19,0.0,0.154,0.423,284782,2,1,4,36
j12J76Apn0odVih9STjyUb,Hollow Ocean,The Rivers,pop,romantic,0.814,0.718,0.88,121.9,-4.6,0.1,0.04,0.123,0.1,255594,2,1,4,16
YPSashjd4PcMWlGkaz1BR8,Endless Star,Talia Stone,metal,aggressive|sad,0.42,0.878,0.31,147.2,-3.95,0.034,0.066,0.238,0.218,275130,11,1,4,29
uPPz0ykdZxPBmrggexMX2v,Midnight Memory,Toma Blake,rock,energetic,0.557,0.472,0.494,121.8,-7.2,0.093,0.173,0.109,0.301,143465,11,1,4,31
wWs9zGmuWzUwiSRgvA5VGg,Bitter Shadow,The Ghosts,pop,melancholic|nostalgic|chill,0.704,0.547,0.397,119.9,-2.31,0.051,0.082,0.113,0.0,187439,0,0,4,59
va29bMEdBr8QqdZ9SEQeOl,Faded Garden,The Horizons,hip-hop,tense|chill,0.807,0.63,0.445,101.0,-4.77,0.188,0.0,0.0,0.1,190112,8,1,4,0
W4CP7i8hKFcx2szA2N6RiC,Distant City,Wren Frost,blues,dreamy,0.655,0.409,0.457,120.8,-7.93,0.094,0.535,0.041,0.122,228091,2,1,4,100
kKz2eoy3DQfwDDPI50Dgfl,Electric Ghost,Sena Cade,reggae,happy|chill,0.671,0.316,0.745,94.1,-8.12,0.08,0.294,0.048,0.0,193491,1,1,4,40
BEndn3b8WRBrqOlfjerzft,Endless Light,Talia Quinn,metal,sad,0.214,0.916,0.23,141.7,-8.01,0.073,0.038,0.168,0.139,224125,9,1,3,62
JY5MmeUQLNjuQ08UV0VUua,Silent Storm,Reo Lark,country,nostalgic,0.506,0.44,0.81,100.1,-5.62,0.049,0.421,0.116,0.095,-1000,11,1,3,27
nwn8mRK9ax0xbt5tG03hSF,Endless Light,Cole Wells,folk,happy|sad,0.329,0.431,0.664,99.6,-16.27,0.101,0.754,0.131,0.207,231148,3,1,5,49
fPbN7AgFVWN7IgOCGLZcQs,Hollow Echo,Iris Cade,country,sad,0.389,0.444,0.736,108.2,-3.42,0.03,0.434,0.13,0.022,187040,1,0,3,0
15Y6ARpa56AcabjYx10H0V,Radiant Road,Finn Voss,r&b,energetic|uplifting|tense,0.756,0.466,0.495,85.6,-6.96,0.011,0.039,0.165,0.312,189134,8,1,4,56
Yz1WO6q1Jk8unffbBaOXLj,Midnight Bloom,Nova Cade,latin,tense,0.735,0.816,0.634,102.3,-8.02,0.048,0.339,0.0,0.203,222507,2,0,5,76
ObOL3ghD7Mhgjsq5lfeF2x,Velvet Ghost,The Horizons,hip-hop,happy|playful,0.919,0.632,0.517,93.0,-4.84,0.29,0.005,0.0,0.123,143236,6,1,3,37
ENMIakHVq7hmMbIbHGWjn3,Distant River,Ava Lark,folk,energetic|dreamy,0.727,0.129,0.652,110.4,-8.21,0.12,0.64,0.002,0.066,161645,1,1,4,16
Tr9zgLYXLtkYn9UFB4CBMV,Wild Road,Nadia Wells,hip-hop,uplifting|aggressive,0.735,0.787,0.633,96.8,-6.59,0.142,0.06,0.0,0.049,211788,3,1,4,57
lZuBYlwpenQxxjXuhauSaT,Crystal Echo,Wren Voss,folk,aggressive,0.67,0.405,0.351,104.8,-7.43,0.0,1.0,0.0,0.026,261816,6,0,3,37
FFcrAhhCkMuLypKbsbPY2K,Midnight Storm,Nadia Cross,metal,aggressive,0.42,0.982,0.129,132.8,-6.05,0.003,0.0,0.306,0.058,166853,6,1,4,47
F2P96h1x8Ngbod0aigu3SU,Hollow Memory,Sena Frost,pop,playful,0.736,0.699,0.628,114.9,-1.37,0.008,0.228,0.0,0.225,193711,6,1,4,70
